Date,Open,High,Low,Close,Volume,VWAP,TWAP,GWA_BTC
2014-12-06,377.85294627,380.47007905,372.07235989,376.16978815,390485.34776874,375.54692004,375.59850862,376.16978815
2014-12-07,376.05397616,377.02668235,373.96847076,375.60021729,272859.59212431,375.89478839,375.92113251,375.60021729
2014-12-08,375.39218575,376.63548643,361.5799955,361.5799955,495355.46048505,368.92138659,369.61102024,361.5799955
2014-12-09,361.50727368,363.1389415,342.45355742,351.27284789,685317.86363684,352.3301059,352.6095975,351.27284789
2014-12-10,351.45868347,353.00608523,347.06869743,347.72943516,393351.96379013,349.73547142,349.59670291,347.72943516
2014-12-11,347.01865035,364.20532054,338.47495838,348.86466152,786134.61037557,352.89788201,352.48174693,348.86466152
2014-12-12,349.14662407,355.40319641,346.14824722,352.8578452,400502.43791494,351.28007872,351.53506611,352.8578452
2014-12-13,352.99853914,352.99853914,345.65994003,348.15898904,351817.45777882,348.52702115,348.50903667,348.15898904
2014-12-14,347.95411198,353.73946641,345.8195242,352.67812096,311362.28381077,349.31482308,349.37944995,352.67812096
2014-12-15,352.31780843,352.40212481,346.29713121,346.31535481,288266.34352047,349.35525972,349.35113359,346.31535481
2014-12-16,346.52577659,347.21656018,331.25060869,331.25060869,554788.02076118,336.65381534,337.42069656,331.25060869
2014-12-17,329.89730112,336.04740967,316.44364565,319.9467548,640192.77812571,324.51866005,324.78670931,319.9467548
2014-12-18,320.13540278,324.46560353,304.46435473,311.40693771,735014.61196912,312.42726493,312.65393937,311.40693771
2014-12-19,311.36593812,317.66140767,306.31783046,316.53877142,481786.05767928,312.13601306,312.47986115,316.53877142
2014-12-20,316.34547793,329.60979171,314.66342268,328.18381774,535633.68163315,324.26199319,324.10085157,328.18381774
2014-12-21,328.50044871,328.50044871,320.28139561,321.40199454,398737.3224924,324.29327589,324.22628376,321.40199454
2014-12-22,321.89153918,335.83531831,321.48241381,333.49612774,450746.93111282,330.41186335,330.17381337,333.49612774
2014-12-23,333.52368643,338.74930243,330.90961157,336.70859818,485346.42224841,334.40444341,334.37333776,336.70859818
2014-12-24,336.59611363,336.72729344,324.95261709,325.85051311,328028.10012438,332.4598082,332.0557439,325.85051311
2014-12-25,325.55773239,325.8860639,318.38875111,319.51753169,345812.52124601,321.17962314,321.25352326,319.51753169
2014-12-26,319.59856883,333.93597107,316.82790318,328.60899094,409900.11321799,324.08377923,323.88411678,328.60899094
2014-12-27,328.20898756,329.86591084,312.98807066,315.21217302,579742.34136413,318.74719242,319.1200891,315.21217302
2014-12-28,315.37289417,318.53782894,311.07068249,317.73108634,318943.24887275,315.6614381,315.57670662,317.73108634
2014-12-29,317.49110659,320.5947537,312.41467528,312.80479256,431952.11560084,314.92947858,315.08770422,312.80479256
2014-12-30,312.66790465,314.6917726,309.0470385,310.47466398,343720.88725505,312.28820108,312.20726771,310.47466398
2014-12-31,310.75379931,318.26688038,309.30812531,318.26688038,339653.01192563,312.73906673,312.75652136,318.26688038
2015-01-01,318.72466814,318.77015191,313.12207454,313.32633617,253845.17419055,315.14786343,315.10364211,313.32633617
2015-01-02,313.29850857,314.92532287,312.75358743,314.02286657,223533.43131237,313.93452578,313.94083076,314.02286657
2015-01-03,314.03674685,314.05454683,283.23454997,283.23454997,550269.19535581,301.56025249,303.28447122,283.23454997
2015-01-04,280.64859364,284.22613029,256.43601381,262.20456223,946120.85223954,271.34706254,272.53554035,262.20456223
2015-01-05,262.11195574,276.912533,262.11195574,272.16100285,706159.69952294,270.41928303,270.3693317,272.16100285
2015-01-06,271.67788207,283.79661522,271.0746519,282.98143711,489564.36934423,274.78240651,275.02610062,282.98143711
2015-01-07,282.78099477,291.93283881,280.29885845,289.88051231,537222.01625722,284.60494132,284.52493568,289.88051231
2015-01-08,289.91463389,289.91463389,279.5571606,280.33767171,448498.48648848,285.02758734,284.92194183,280.33767171
2015-01-09,280.25485146,286.61757918,278.11098318,285.48851358,423104.36653087,281.69366965,281.76123522,285.48851358
2015-01-10,285.61343788,286.24587488,270.90397484,271.6065958,465651.44246396,276.42751335,276.75940217,271.6065958
2015-01-11,271.49087846,276.13706934,262.14773374,266.01302652,400203.50953636,270.65180424,270.52848287,266.01302652
2015-01-12,264.82950988,272.03014486,264.68605366,268.49285376,433326.98143785,268.87064412,268.82110774,268.49285376
2015-01-13,268.43165089,268.64811475,217.27730374,219.32864884,1190298.82651356,236.56679538,238.99966268,219.32864884
2015-01-14,220.71031953,220.92809499,163.80385955,174.85629535,1595650.92458146,192.65537001,194.25725369,174.85629535
2015-01-15,175.37506906,220.96866474,174.04115118,208.89408044,1416164.84121398,201.76680941,202.29070551,208.89408044
2015-01-16,208.95307022,219.68396041,198.88291917,206.16631727,1020703.56495007,210.07954917,209.87026038,206.16631727
2015-01-17,206.03260564,209.57664666,191.30283103,196.45098456,664121.48296088,198.48002348,198.12538371,196.45098456
2015-01-18,196.42533561,217.53433689,192.00239006,209.10964489,711076.58571447,204.462877,204.27740602,209.10964489
2015-01-19,209.13668031,215.23840532,204.82252607,212.12306701,623128.72091873,209.30275269,209.35800678,212.12306701
2015-01-20,212.04989366,212.60902146,204.24100195,209.15502564,588814.66499804,208.43984763,208.41641681,209.15502564
2015-01-21,209.12583532,227.12738478,209.0367148,225.4689657,591109.3091579,213.15577221,213.08671503,225.4689657
2015-01-22,225.27890932,236.11566427,225.27890932,231.49267522,804117.84675586,230.98511641,230.85638623,231.49267522
2015-01-23,231.46927678,232.43059861,223.41634928,230.44222543,687109.2542494,228.13264198,228.2241107,230.44222543
2015-01-24,230.44249972,246.60007852,228.01316818,246.04379443,677996.82206454,236.05740254,235.93634829,246.04379443
2015-01-25,246.13433176,252.88867754,240.99457404,249.88150963,695841.34004904,246.09829782,246.1392906,249.88150963
2015-01-26,250.17657864,306.47439623,250.17657864,270.33520443,1691565.53222134,277.47946751,278.29379266,270.33520443
2015-01-27,270.24776626,271.78474021,250.8628898,261.51764237,908293.74622231,259.26715821,259.49693031,261.51764237
2015-01-28,262.18818383,266.22248333,230.45573663,235.56723646,750414.37302484,253.44672194,253.01804604,235.56723646
2015-01-29,235.68819358,239.09866231,221.53439958,232.75214043,855747.8138196,232.47298678,232.69726886,232.75214043
2015-01-30,232.78270106,242.08826267,225.8726569,225.8726569,606578.85404406,232.54770407,232.27206953,225.8726569
2015-01-31,226.43147462,233.57907524,215.86630193,217.2734214,551372.95207519,227.66993383,227.56846639,217.2734214
2015-02-01,216.99278658,232.48623807,210.95788392,227.00076276,585472.2082704,218.19128683,217.91100182,227.00076276
2015-02-02,227.26812309,241.70446451,222.60903207,238.32640933,601044.42257537,226.99232241,227.01854906,238.32640933
2015-02-03,238.48946268,247.27426983,225.19636148,227.11297155,769810.0721312,237.20634693,237.48921634,227.11297155
2015-02-04,227.76153723,229.74666926,220.78607529,225.62346224,523708.92550486,225.68128328,225.60796024,225.62346224
2015-02-05,226.59154814,228.38673658,215.43078363,216.93178884,487597.38948205,222.64196389,222.59293931,216.93178884
2015-02-06,216.74042927,226.27712391,216.48323291,222.95669147,557553.02086648,220.781267,220.7092074,222.95669147
2015-02-07,223.03574273,230.19253614,223.03574273,227.63318491,500005.4792089,226.25993047,226.26559391,227.63318491
2015-02-08,227.50914853,228.73217653,220.36673348,222.84005268,470461.1949067,224.53633148,224.49800364,222.84005268
2015-02-09,222.78673405,224.06427517,217.82519552,219.86231951,501338.70699247,221.16765508,221.18817768,219.86231951
2015-02-10,220.01383251,222.21963383,215.84932908,220.43855835,441626.517245,218.87748534,218.89741374,220.43855835
2015-02-11,220.23775396,224.44789564,218.01314573,219.35662374,431852.61049867,221.49207555,221.46673563,219.35662374
2015-02-12,219.73186749,221.7026669,217.65768919,220.82535802,358845.92213409,219.5316999,219.56651945,220.82535802
2015-02-13,220.98914002,239.90940697,220.59950283,235.52008642,753488.35712054,232.7411471,231.3562164,235.52008642
2015-02-14,235.50300949,261.55094304,235.50300949,258.72250993,819285.81639472,246.23468294,246.19214552,258.72250993
2015-02-15,258.61578876,266.6029582,229.11560623,233.4094314,1044613.24136571,253.17900547,254.44708127,233.4094314
2015-02-16,234.55161571,239.52965654,229.43442297,234.12636397,688461.66981317,234.27020203,234.38969057,234.12636397
2015-02-17,233.87818994,245.53708209,232.49995264,242.75228684,655182.36782856,238.55305063,238.60857175,242.75228684
2015-02-18,242.93644792,244.34889163,232.21927953,236.04040531,528517.61745733,239.9670941,239.71525881,236.04040531
2015-02-19,236.28888492,242.90868976,235.55752271,240.98251452,425194.56738324,237.85552241,237.96589818,240.98251452
2015-02-20,240.22352395,246.80812659,239.62190156,243.9834575,462534.72646743,243.35902664,243.28292591,243.9834575
2015-02-21,244.04384157,247.21721177,242.97759763,244.34690303,380005.65141965,244.63206663,244.59396741,244.34690303
2015-02-22,244.24085364,246.42507115,234.52468087,236.04130001,437020.83074851,241.37918091,241.65667984,236.04130001
2015-02-23,236.00530072,239.88697435,233.34576673,238.50528665,389686.1036218,236.39564822,236.44850716,238.50528665
2015-02-24,238.66007774,240.05321556,237.01773865,239.17327725,366196.88799511,238.62259876,238.63094425,239.17327725
2015-02-25,239.09149546,239.57135785,235.67218153,237.39879109,357361.02524904,237.79950031,237.81262859,237.39879109
2015-02-26,237.42951009,237.81079018,234.81870375,237.35584031,307769.31102862,236.9070264,236.91813107,237.35584031
2015-02-27,237.31702997,259.85669862,237.07671134,254.41190618,716340.05938199,253.04671959,251.65939171,254.41190618
2015-02-28,254.53935561,256.12377961,250.76339865,255.99820176,459001.10086579,253.8192019,253.91205556,255.99820176
2015-03-01,255.89333381,261.83472465,247.76446315,261.31489776,460843.32499505,253.09639949,252.94483016,261.31489776
2015-03-02,260.77023031,277.13141656,258.79606878,275.90699259,653895.90771794,263.51657316,263.15341077,275.90699259
2015-03-03,275.63236122,286.65941303,268.76264386,282.0284753,752850.20481256,276.16476354,276.04455537,282.0284753
2015-03-04,281.90755106,283.93870214,268.66677287,273.72562059,827865.53257058,279.44074043,279.50250717,273.72562059
2015-03-05,273.15780994,279.07422419,265.25956096,275.90772561,682382.62336438,271.21418327,271.19163049,275.90772561
2015-03-06,276.03913816,278.0716673,269.99362013,272.27631304,596061.31078799,272.87801701,272.89453151,272.27631304
2015-03-07,272.2789034,277.25152484,269.41508839,275.11603565,457057.3242354,272.79161443,272.91947225,275.11603565
2015-03-08,275.24121341,276.47829659,272.13433004,274.33725599,392748.6234735,274.43831948,274.43557355,274.33725599
2015-03-09,274.15041193,291.80829345,273.30119865,289.57936375,775086.86980919,282.83906662,281.72928744,289.57936375
2015-03-10,289.54195193,300.83849134,289.49409024,292.12215938,901674.19187052,293.98368648,293.94639754,292.12215938
2015-03-11,292.19604135,298.52989927,290.71668603,297.18318189,590706.35244142,294.45290877,294.72010051,297.18318189
2015-03-12,297.20181819,297.32969742,292.49481576,294.56562338,520820.44037501,294.89561796,294.90308679,294.56562338
2015-03-13,294.3622933,294.49116058,288.63117136,288.98117811,554623.08366769,291.84430787,291.88097882,288.98117811
2015-03-14,288.08084863,288.08084863,281.21347616,282.82471491,551066.20825417,284.59078147,284.57996258,282.82471491
2015-03-15,282.79775448,286.73086623,282.21306022,286.23196658,371108.67980023,285.00626503,285.09961212,286.23196658
2015-03-16,286.46548274,294.60569332,286.40396859,292.04092312,492664.90179098,291.98508194,291.90469906,292.04092312
2015-03-17,292.06280365,293.58731184,286.25639119,287.24573158,439418.3679607,290.74146142,290.70823074,287.24573158
2015-03-18,286.91261935,287.4634187,251.05063988,257.22699618,867597.88788482,273.58955695,275.90151617,257.22699618
2015-03-19,257.49973357,265.13720769,248.57325442,260.95430326,1010170.80352881,258.45994699,258.35197295,260.95430326
2015-03-20,260.98174407,265.60220933,260.3126958,262.3516819,484282.50299732,262.27811348,262.23289675,262.3516819
2015-03-21,262.34226438,262.71483456,255.77821111,260.08852381,487280.57283608,260.13370877,260.1315976,260.08852381
2015-03-22,260.15025236,269.45269533,259.57973566,267.69221806,441897.2043993,261.70326857,261.7728403,267.69221806
2015-03-23,267.79788773,269.87988396,261.32462485,266.14143804,572045.70981231,267.09311368,267.203925,266.14143804
2015-03-24,265.99237906,266.60270595,242.48566328,244.36905256,790413.3372979,254.61427025,255.96161628,244.36905256
2015-03-25,244.55092295,249.31063019,234.88779496,246.26476936,858999.31281027,244.93751164,244.93732784,246.26476936
2015-03-26,246.32575614,255.30018849,244.7469364,249.29541133,737524.55189744,249.55453388,249.7439036,249.29541133
2015-03-27,249.18828206,249.88303641,245.03299119,247.21736044,453207.55766929,247.76842978,247.84537155,247.21736044
2015-03-28,247.1702959,255.46732677,247.01419562,253.58572123,463305.82188052,252.37866045,252.3672482,253.58572123
2015-03-29,253.64865038,253.64865038,240.51095061,243.07686847,454041.38834556,245.99896597,245.95757086,243.07686847
2015-03-30,243.04730706,249.39356249,237.96835782,248.01258634,574102.31371507,246.16607891,246.05127877,248.01258634
2015-03-31,247.74542876,248.94049538,242.91059977,244.62376789,484935.30182426,245.9170189,245.89090163,244.62376789
2015-04-01,244.57448148,249.11300389,241.41372271,248.45163652,536885.43251496,244.56719448,244.5430043,248.45163652
2015-04-02,248.39715577,254.64971303,247.16844835,253.6218386,543508.79258641,249.94632863,249.89842716,253.6218386
2015-04-03,253.54519257,257.36123922,252.67434548,255.66305034,600697.82853476,255.11058456,255.0513965,255.66305034
2015-04-04,255.53772481,256.40951789,252.48521246,255.13597626,429466.35881261,254.58089501,254.56234639,255.13597626
2015-04-05,255.17164233,262.07255495,253.18602176,261.67860865,482933.17906896,256.89705428,256.73781063,261.67860865
2015-04-06,261.77417484,262.7062442,255.81426203,256.26560826,498238.61833907,259.34276235,259.36906358,256.26560826
2015-04-07,256.20309722,256.91610327,253.73168982,254.89765194,521380.06762606,255.28499354,255.28540922,254.89765194
2015-04-08,254.88127624,255.08757259,242.55757034,244.49552547,552815.8551508,248.91772664,249.05240175,244.49552547
2015-04-09,244.37956102,245.62075545,238.39593685,243.87430811,555918.48654408,243.6530911,243.68686244,243.87430811
2015-04-10,243.90940804,244.02092375,232.50325649,236.04498002,670434.57133799,238.28606338,238.44617158,236.04498002
2015-04-11,236.08786912,240.52650247,234.91726457,236.39860341,530889.77151154,236.56529064,236.5816045,236.39860341
2015-04-12,236.31784081,237.33387964,234.16785426,236.19737748,415320.64382903,236.37020402,236.36641594,236.19737748
2015-04-13,236.22444866,237.61938886,222.37832493,224.66121445,584363.45981737,232.64460966,233.17050627,224.66121445
2015-04-14,224.51093781,225.2523596,216.79168188,219.35669989,704352.37721567,220.57048148,220.73552959,219.35669989
2015-04-15,219.3772306,224.54740229,219.03093551,224.54740229,497407.59221047,221.69830635,221.74498039,224.54740229
2015-04-16,224.92231175,230.70335571,224.92231175,229.70349924,568011.55464509,228.1665771,228.11593821,229.70349924
2015-04-17,229.70873641,229.96233696,222.78974578,223.57413855,642944.53892274,225.43024477,225.60030244,223.57413855
2015-04-18,223.65789927,225.19235299,211.97776424,223.85359491,907844.09181314,223.30097583,223.31024178,223.85359491
2015-04-19,223.76796916,227.15369044,222.62357808,222.81398772,414776.96065042,224.97117085,225.08791157,222.81398772
2015-04-20,222.80044422,226.43430248,222.22041896,225.07224092,461064.43749286,224.63123114,224.62186497,225.07224092
2015-04-21,225.11214164,235.93107815,224.77802791,235.31912254,528214.78555294,227.32692821,227.1949839,235.31912254
2015-04-22,235.51660462,239.18493539,234.88437225,236.17436342,522965.28042644,236.7546769,236.71976903,236.17436342
2015-04-23,236.16572032,237.81378337,234.84495202,237.81378337,438150.8791093,236.13871926,236.15377781,237.81378337
2015-04-24,237.77503599,237.77503599,231.97362368,232.61487539,524571.56109267,233.32787749,233.38350649,232.61487539
2015-04-25,232.6644841,233.92315535,227.45806931,227.64878248,464418.1601981,230.2701541,230.21776117,227.64878248
2015-04-26,227.49811523,228.1614149,215.22777624,219.25088836,680197.1575128,219.15749105,219.32167145,219.25088836
2015-04-27,219.27949291,229.92042239,217.88176765,228.33535425,634739.31097711,220.89020117,220.86008343,228.33535425
2015-04-28,228.4025187,228.4025187,222.98766118,225.67788063,498530.06109595,225.74572105,225.72510953,225.67788063
2015-04-29,225.65876161,227.12412783,223.57259533,225.74416355,451039.7876499,225.21539518,225.23350444,225.74416355
2015-04-30,225.61625474,238.15746351,224.73133788,235.20378697,664915.62460516,232.09092271,231.45534121,235.20378697
2015-05-01,235.34002693,238.54479066,232.4303383,232.4303383,525290.04364455,234.99283406,234.91961099,232.4303383
2015-05-02,231.99318257,235.43611551,231.99318257,234.81075706,443262.84897188,234.1947713,234.2424651,234.81075706
2015-05-03,234.53018415,243.55274573,233.93646996,240.53107028,547434.11149237,239.82256944,239.56664645,240.53107028
2015-05-04,240.71455261,242.69143032,237.8940387,239.01975863,555723.28093383,240.12701926,240.16645402,239.01975863
2015-05-05,239.14660393,239.23337666,233.03277631,236.65735623,513371.58317847,235.9507672,235.96532161,236.65735623
2015-05-06,236.71209053,236.94768852,229.76066816,229.79259047,544695.14157794,235.28601328,235.31036357,229.79259047
2015-05-07,229.85692569,239.62149335,229.03221577,238.20191131,522005.69382939,232.65367703,232.53012572,238.20191131
2015-05-08,238.21029338,246.62585155,236.66387256,244.64473858,545227.20452908,240.59865832,240.50898396,244.64473858
2015-05-09,244.69872253,248.49247771,239.87437262,242.43446927,519586.12695386,243.02531301,243.10506384,242.43446927
2015-05-10,242.16177201,244.77176772,239.35761467,240.93853924,480508.53457563,241.94726553,241.96035138,240.93853924
2015-05-11,241.06480475,244.9015969,239.84184317,243.22028182,503252.27220315,241.9906136,241.97677673,243.22028182
2015-05-12,243.22452521,243.72910483,240.86915891,242.99481949,462602.50705153,242.69692863,242.71161723,242.99481949
2015-05-13,242.25624732,245.04315506,235.90602849,236.8554729,491859.1082631,243.25745102,243.343643,236.8554729
2015-05-14,236.84722868,238.34869407,233.7274813,237.52611209,460517.26507135,236.70823708,236.71483686,237.52611209
2015-05-15,237.46571038,238.87847019,236.89844952,237.92215261,370746.6006777,237.94735275,237.94655007,237.92215261
2015-05-16,237.96609526,238.17188008,235.88025727,236.64923251,263081.69536507,237.47075181,237.44331457,236.64923251
2015-05-17,236.51020295,238.61416173,236.51020295,237.36090008,240037.69426494,237.2785818,237.27776212,237.36090008
2015-05-18,237.31174569,237.68860219,234.17073152,234.49569218,311370.31345354,236.91241463,236.94969039,234.49569218
2015-05-19,234.47338076,235.62258408,233.53039116,234.01397606,294445.26798941,234.45942193,234.46501197,234.01397606
2015-05-20,233.93899139,236.04078667,233.56433051,235.39925582,247398.11845961,234.78138055,234.801342,235.39925582
2015-05-21,235.43799196,237.40778504,235.29877835,236.4180165,227278.5035024,236.2719557,236.28931986,236.4180165
2015-05-22,236.44795311,242.60545283,236.42436029,242.04244168,406127.17876384,238.99771517,238.63390271,242.04244168
2015-05-23,242.0098389,242.54579647,240.36977708,240.45367347,289263.65727789,241.79614007,241.76717086,240.45367347
2015-05-24,240.43445576,243.92720605,240.43445576,243.15828178,275129.87144418,242.01417148,242.00724913,243.15828178
2015-05-25,243.14030638,243.14030638,238.25928904,238.88053094,254211.93597317,240.37184748,240.36069253,238.88053094
2015-05-26,238.87019787,239.813272,237.48203525,239.2289525,277803.83629119,239.24111511,239.23991604,239.2289525
2015-05-27,239.2401481,241.00707595,238.76989953,239.16400475,253250.79465401,239.67328128,239.67428897,239.16400475
2015-05-28,239.20309294,240.66851888,238.6833418,239.66986482,220972.7791952,239.55371244,239.56346863,239.66986482
2015-05-29,239.65207528,239.67405176,237.49510544,239.03031798,243751.42009118,238.94461119,238.95473785,239.03031798
2015-05-30,239.09775582,239.09775582,233.98425455,235.16520887,267248.21590768,236.08797265,236.13454254,235.16520887
2015-05-31,235.01549539,235.04578198,231.42288898,231.75328563,215697.03925569,234.06913149,234.01823793,231.75328563
2015-06-01,231.89661653,233.25217653,223.4598337,224.37260006,352452.13081294,228.35881221,228.95914558,224.37260006
2015-06-02,224.40632684,228.20736514,224.03901782,227.60220287,259525.49349975,225.7837178,225.89146739,227.60220287
2015-06-03,227.4576346,228.79115617,225.69905231,227.62440176,244179.20979495,227.70392517,227.71495779,227.62440176
2015-06-04,227.54159922,227.76066634,225.68329964,225.9372903,228738.38059918,227.0083092,227.00905035,225.9372903
2015-06-05,226.04576834,227.06687509,224.49219981,226.21880041,241927.55616591,226.16341148,226.14538682,226.21880041
2015-06-06,226.21033068,227.23197107,225.56866225,226.42342725,170277.01002845,226.26910956,226.27543004,226.42342725
2015-06-07,226.39492703,226.95851226,222.7080048,223.48314953,195044.5865655,225.14045024,225.22828628,223.48314953
2015-06-08,223.49139196,229.99289975,223.34702388,229.10411567,293439.7624599,226.70192581,226.40909375,229.10411567
2015-06-09,229.08585168,231.19217285,228.48437176,229.65386406,301239.2246412,229.912334,229.88715522,229.65386406
2015-06-10,229.62670955,230.6109314,228.58110549,229.53515817,222079.11432783,229.66733652,229.67373746,229.53515817
2015-06-11,229.54643357,231.05223699,229.4934519,230.43919404,225813.85754824,230.31806182,230.31377358,230.43919404
2015-06-12,230.4278138,231.96458,230.0797921,230.82975804,231695.59610443,231.08218558,231.07533229,230.82975804
2015-06-13,230.83791218,233.16973346,230.06562966,232.77498056,215916.62214785,231.31130802,231.33481859,232.77498056
2015-06-14,232.95414339,236.21751554,232.46646132,234.62871817,234083.00913604,234.45938443,234.41316795,234.62871817
2015-06-15,234.60489995,239.12369412,234.23681731,238.42161659,301172.34335368,236.59922913,236.49739062,238.42161659
2015-06-16,238.45769588,256.36085975,237.63600501,254.86938313,513027.90648144,245.83953867,244.7120782,254.86938313
2015-06-17,255.27731256,261.71277623,250.28336733,253.17199326,547066.7596625,254.98082588,254.94038645,253.17199326
2015-06-18,253.32795019,255.18202775,247.52541417,252.15500823,425474.20402498,252.13023275,252.19776711,252.15500823
2015-06-19,252.25465735,253.65110612,245.22591714,246.65119061,378074.45507683,249.94882083,249.85582536,246.65119061
2015-06-20,246.53458056,248.20654626,241.10218196,247.71927884,359369.42868401,244.56525474,244.62757561,247.71927884
2015-06-21,247.74762426,247.74762426,242.91448299,245.23760148,219603.15946894,245.26238362,245.18886545,245.23760148
2015-06-22,245.07500754,249.90723178,245.07500754,248.89203608,266126.44582063,247.58503165,247.47870653,248.89203608
2015-06-23,248.90622812,249.12203458,244.66859684,245.58080021,256940.43968112,246.68638561,246.68611017,245.58080021
2015-06-24,245.58926477,245.83982064,241.2999401,241.2999401,277475.71581514,243.83939973,243.88265124,241.2999401
2015-06-25,241.19695186,244.48143147,240.99599972,243.79258115,276690.12623395,243.2814057,243.2759212,243.79258115
2015-06-26,243.72380335,244.30653648,242.16024827,243.86960115,266609.49504501,243.03998963,243.03405479,243.86960115
2015-06-27,243.83408157,253.11468125,243.71434655,252.57163428,326429.92422439,247.21712919,247.01607349,252.57163428
2015-06-28,252.49447854,252.73078153,247.99092218,249.09658049,270426.46651195,250.76087467,250.71309223,249.09658049
2015-06-29,249.10369167,259.15380737,248.31106719,258.57066554,426507.07814583,253.93850976,253.43510598,258.57066554
2015-06-30,258.61859619,268.94969126,257.23142465,263.75730528,532971.82487342,263.544196,263.37294393,263.75730528
2015-07-01,263.90239614,265.45680508,255.99860492,259.03116333,393393.83838111,260.04291977,259.89404194,259.03116333
2015-07-02,259.05982048,262.34759243,253.94754111,254.76037515,328168.89680793,257.09771741,256.97653957,254.76037515
2015-07-03,254.77045827,256.41782648,252.54137409,255.41048518,281325.9139122,254.73869495,254.74145854,255.41048518
2015-07-04,255.80223155,260.37323043,253.47467538,259.9641612,281641.7460554,256.66998931,256.68285286,259.9641612
2015-07-05,259.95006967,274.55262466,258.33082378,272.54084945,580103.7259712,264.88590945,264.0453096,272.54084945
2015-07-06,272.44722976,278.8005161,268.44796808,272.79322546,545641.4123178,273.29732076,273.24085814,272.79322546
2015-07-07,273.23512793,273.83082975,266.25189423,267.3162782,339173.44476181,269.58462852,269.38259761,267.3162782
2015-07-08,267.56953807,276.87532199,265.67543214,272.78086501,419189.38752732,270.89194715,270.72200439,272.78086501
2015-07-09,272.94892261,275.61236784,268.99936795,272.5003011,414126.29430614,272.49084519,272.48884064,272.5003011
2015-07-10,272.35945131,315.44292275,271.42896505,287.75015196,773175.59237468,286.27808019,284.95452506,287.75015196
2015-07-11,287.83632052,305.78061197,285.66967785,301.58153406,521389.91605663,295.91548651,296.68162406,301.58153406
2015-07-12,301.46242848,318.80050339,299.41240324,316.12930217,501436.11450693,309.66682625,309.74812046,316.12930217
2015-07-13,316.04099453,316.04099453,283.46211695,293.3787475,591406.28589677,295.92151609,296.87910173,293.3787475
2015-07-14,293.42113788,297.89432608,288.11378273,289.21491634,390365.3674566,292.37152579,292.37549028,289.21491634
2015-07-15,289.30294242,294.74774578,285.5198577,286.41093519,313866.80629524,292.00996167,291.98260021,286.41093519
2015-07-16,286.79069248,290.42693019,274.29127461,276.06464488,482738.59007019,280.54420018,281.35628175,276.06464488
2015-07-17,276.35845099,279.18004338,271.12880579,278.97803777,342156.37744435,276.01618085,276.1543258,278.97803777
2015-07-18,278.85901092,281.50453743,274.28256077,275.12546695,309771.20944401,277.29250422,277.31114862,275.12546695
2015-07-19,275.05189875,276.45047983,272.02704955,272.49859811,221391.55516046,274.41584362,274.31041601,272.49859811
2015-07-20,272.25651938,278.84338656,271.41593183,278.84338656,264446.05114136,276.06428113,275.97030293,278.84338656
2015-07-21,279.01996819,280.39546669,275.80994894,276.29771961,287144.19166873,278.38050456,278.39402136,276.29771961
2015-07-22,276.10952332,277.8059778,273.43782323,276.98442375,284470.00731527,276.04007487,276.0425163,276.98442375
2015-07-23,277.02893539,279.0234472,275.73238223,276.10446289,245488.66987104,277.00071778,276.99524441,276.10446289
2015-07-24,276.10830044,288.35426084,275.24085759,287.96618266,413228.90637018,283.43038229,282.60433132,287.96618266
2015-07-25,287.97864736,290.65814774,285.31321875,288.97625939,316257.43037189,287.96722979,288.0315084,288.97625939
2015-07-26,288.72783848,293.1771504,287.67813953,292.52511857,244508.05719404,290.32041063,290.42128926,292.52511857
2015-07-27,292.40303836,295.48757345,286.61719447,293.83934583,356207.0677143,291.03807205,290.95305658,293.83934583
2015-07-28,293.8951003,297.42032218,293.86534025,295.27166352,346556.88774964,295.63176783,295.62469678,295.27166352
2015-07-29,295.01135058,295.27704463,288.81441491,289.1163954,312655.65391349,291.19429065,291.16389842,289.1163954
2015-07-30,289.17384673,290.18081632,286.649617,287.92990357,277532.50571751,288.10027592,288.08677944,287.92990357
2015-07-31,287.92420615,288.82996565,281.96369176,284.03222692,360988.94279274,284.53665501,284.67643463,284.03222692
2015-08-01,283.99531249,284.17513002,276.71898833,279.19956612,314729.6807134,279.73990805,279.67600356,279.19956612
2015-08-02,278.53411469,280.92833196,275.4093731,280.76902415,289191.3068086,278.36702314,278.41898571,280.76902415
2015-08-03,280.91979867,283.75435965,278.25858319,280.78614706,284469.24828002,281.60968085,281.58806173,280.78614706
2015-08-04,281.04766215,285.62667132,281.04766215,285.25949647,308301.16641832,284.07974406,284.05041246,285.25949647
2015-08-05,284.98884445,285.2670613,281.55379008,282.63588321,300256.15397013,283.00610222,283.01974355,282.63588321
2015-08-06,282.60169161,282.60169161,278.61653545,279.05149096,298472.53512874,280.34323824,280.34280553,279.05149096
2015-08-07,279.01834551,280.39668324,276.56251209,280.33392998,322921.93262036,279.10620377,279.09465306,280.33392998
2015-08-08,280.47978679,280.68628426,260.17760555,260.52672934,477255.18174959,273.19008907,273.9281778,260.52672934
2015-08-09,260.33732325,265.59387717,259.5750475,263.44996477,410692.87795216,262.3778505,262.41798737,263.44996477
2015-08-10,263.48360426,266.25686756,261.43484471,263.8084861,384564.95125176,263.89278466,263.90896143,263.8084861
2015-08-11,263.79790347,269.05321789,262.52711674,269.05321789,393410.78520847,265.17260271,265.17276354,269.05321789
